train_loss,epoch,step,val_loss,val_accuracy,test_loss,test_accuracy
1.319069266319275,0,0,,,,
,0,0,1.2728362083435059,0.2199999988079071,,
1.316663384437561,1,1,,,,
,1,1,1.270485520362854,0.2199999988079071,,
1.31428861618042,2,2,,,,
,2,2,1.2681671380996704,0.2199999988079071,,
1.3119453191757202,3,3,,,,
,3,3,1.2658816576004028,0.2199999988079071,,
1.3096333742141724,4,4,,,,
,4,4,1.2636289596557617,0.2199999988079071,,
1.3073530197143555,5,5,,,,
,5,5,1.2614092826843262,0.2199999988079071,,
1.3051037788391113,6,6,,,,
,6,6,1.259222149848938,0.2199999988079071,,
1.302885890007019,7,7,,,,
,7,7,1.2570674419403076,0.20999999344348907,,
1.3006985187530518,8,8,,,,
,8,8,1.254944920539856,0.20999999344348907,,
1.2985410690307617,9,9,,,,
,9,9,1.252853512763977,0.20999999344348907,,
1.2964133024215698,10,10,,,,
,10,10,1.2507933378219604,0.20999999344348907,,
1.2943135499954224,11,11,,,,
,11,11,1.248763084411621,0.2199999988079071,,
1.2922415733337402,12,12,,,,
,12,12,1.2467619180679321,0.2199999988079071,,
1.2901958227157593,13,13,,,,
,13,13,1.2447887659072876,0.2199999988079071,,
1.2881752252578735,14,14,,,,
,14,14,1.242842435836792,0.20000000298023224,,
1.286178469657898,15,15,,,,
,15,15,1.2409217357635498,0.20000000298023224,,
1.284204125404358,16,16,,,,
,16,16,1.2390252351760864,0.20000000298023224,,
1.2822506427764893,17,17,,,,
,17,17,1.2371517419815063,0.20000000298023224,,
1.2803164720535278,18,18,,,,
,18,18,1.2352993488311768,0.20000000298023224,,
1.278400182723999,19,19,,,,
,19,19,1.2334671020507812,0.20000000298023224,,
1.2764999866485596,20,20,,,,
,20,20,1.231653094291687,0.20000000298023224,,
1.2746142148971558,21,21,,,,
,21,21,1.2298555374145508,0.20000000298023224,,
1.2727411985397339,22,22,,,,
,22,22,1.2280731201171875,0.20000000298023224,,
1.2708790302276611,23,23,,,,
,23,23,1.226304292678833,0.20000000298023224,,
1.269026279449463,24,24,,,,
,24,24,1.2245471477508545,0.20000000298023224,,
1.2671815156936646,25,25,,,,
,25,25,1.2228007316589355,0.20000000298023224,,
1.2653425931930542,26,26,,,,
,26,26,1.2210625410079956,0.20000000298023224,,
1.2635083198547363,27,27,,,,
,27,27,1.2193320989608765,0.20000000298023224,,
1.2616771459579468,28,28,,,,
,28,28,1.2176074981689453,0.20000000298023224,,
1.2598475217819214,29,29,,,,
,29,29,1.2158875465393066,0.20000000298023224,,
1.2580186128616333,30,30,,,,
,30,30,1.2141706943511963,0.20000000298023224,,
1.256188988685608,31,31,,,,
,31,31,1.2124561071395874,0.20000000298023224,,
1.2543573379516602,32,32,,,,
,32,32,1.2107425928115845,0.20000000298023224,,
1.2525224685668945,33,33,,,,
,33,33,1.2090288400650024,0.20000000298023224,,
1.2506837844848633,34,34,,,,
,34,34,1.2073142528533936,0.20000000298023224,,
1.24884033203125,35,35,,,,
,35,35,1.2055974006652832,0.20000000298023224,,
1.2469916343688965,36,36,,,,
,36,36,1.2038782835006714,0.20000000298023224,,
1.2451361417770386,37,37,,,,
,37,37,1.202155351638794,0.20000000298023224,,
1.2432739734649658,38,38,,,,
,38,38,1.200427770614624,0.20000000298023224,,
1.241404414176941,39,39,,,,
,39,39,1.198695421218872,0.20000000298023224,,
1.2395267486572266,40,40,,,,
,40,40,1.1969575881958008,0.20000000298023224,,
1.2376408576965332,41,41,,,,
,41,41,1.1952134370803833,0.20000000298023224,,
1.235745906829834,42,42,,,,
,42,42,1.1934622526168823,0.20000000298023224,,
1.233841896057129,43,43,,,,
,43,43,1.1917040348052979,0.20000000298023224,,
1.2319282293319702,44,44,,,,
,44,44,1.189937710762024,0.20000000298023224,,
1.2300045490264893,45,45,,,,
,45,45,1.1881632804870605,0.20000000298023224,,
1.228070855140686,46,46,,,,
,46,46,1.1863799095153809,0.20000000298023224,,
1.2261269092559814,47,47,,,,
