train_loss,epoch,step,val_loss,val_accuracy,test_loss,test_accuracy
1.4510469436645508,0,0,,,,
,0,0,1.3032653331756592,0.17000000178813934,,
1.4407762289047241,1,1,,,,
,1,1,1.2951503992080688,0.17000000178813934,,
1.4305914640426636,2,2,,,,
,2,2,1.2871572971343994,0.17000000178813934,,
1.4204946756362915,3,3,,,,
,3,3,1.2792822122573853,0.17000000178813934,,
1.4104876518249512,4,4,,,,
,4,4,1.2715221643447876,0.17000000178813934,,
1.400571584701538,5,5,,,,
,5,5,1.2638744115829468,0.17000000178813934,,
1.3907470703125,6,6,,,,
,6,6,1.2563365697860718,0.17000000178813934,,
1.381014347076416,7,7,,,,
,7,7,1.248905897140503,0.18000000715255737,,
1.3713732957839966,8,8,,,,
,8,8,1.241579532623291,0.18000000715255737,,
1.361823558807373,9,9,,,,
,9,9,1.2343538999557495,0.1899999976158142,,
1.35236394405365,10,10,,,,
,10,10,1.227226734161377,0.20000000298023224,,
1.3429932594299316,11,11,,,,
,11,11,1.2201939821243286,0.1899999976158142,,
1.3337103128433228,12,12,,,,
,12,12,1.2132518291473389,0.1899999976158142,,
1.3245136737823486,13,13,,,,
,13,13,1.2063968181610107,0.1899999976158142,,
1.3154014348983765,14,14,,,,
,14,14,1.1996251344680786,0.18000000715255737,,
1.306371808052063,15,15,,,,
,15,15,1.1929329633712769,0.18000000715255737,,
1.2974227666854858,16,16,,,,
,16,16,1.1863160133361816,0.18000000715255737,,
1.2885520458221436,17,17,,,,
,17,17,1.1797704696655273,0.18000000715255737,,
1.2797582149505615,18,18,,,,
,18,18,1.1732922792434692,0.18000000715255737,,
1.27103853225708,19,19,,,,
,19,19,1.166877269744873,0.18000000715255737,,
1.2623909711837769,20,20,,,,
,20,20,1.160521388053894,0.18000000715255737,,
1.253813624382019,21,21,,,,
,21,21,1.1542209386825562,0.18000000715255737,,
1.2453042268753052,22,22,,,,
,22,22,1.1479713916778564,0.18000000715255737,,
1.2368603944778442,23,23,,,,
,23,23,1.1417694091796875,0.18000000715255737,,
1.2284804582595825,24,24,,,,
,24,24,1.1356109380722046,0.18000000715255737,,
1.2201621532440186,25,25,,,,
,25,25,1.1294926404953003,0.18000000715255737,,
1.2119040489196777,26,26,,,,
,26,26,1.1234110593795776,0.18000000715255737,,
1.2037041187286377,27,27,,,,
,27,27,1.1173628568649292,0.18000000715255737,,
1.1955612897872925,28,28,,,,
,28,28,1.1113451719284058,0.18000000715255737,,
1.1874736547470093,29,29,,,,
,29,29,1.1053552627563477,0.20000000298023224,,
1.1794402599334717,30,30,,,,
,30,30,1.0993901491165161,0.20000000298023224,,
1.1714601516723633,31,31,,,,
,31,31,1.0934479236602783,0.20000000298023224,,
1.1635322570800781,32,32,,,,
,32,32,1.0875263214111328,0.20000000298023224,,
1.1556559801101685,33,33,,,,
,33,33,1.0816233158111572,0.20000000298023224,,
1.1478313207626343,34,34,,,,
,34,34,1.075737476348877,0.20000000298023224,,
1.1400574445724487,35,35,,,,
,35,35,1.069867491722107,0.1899999976158142,,
1.1323347091674805,36,36,,,,
,36,36,1.0640121698379517,0.1899999976158142,,
1.1246628761291504,37,37,,,,
,37,37,1.0581706762313843,0.1899999976158142,,
1.1170427799224854,38,38,,,,
,38,38,1.052342414855957,0.1899999976158142,,
1.1094743013381958,39,39,,,,
,39,39,1.0465269088745117,0.1899999976158142,,
1.1019582748413086,40,40,,,,
,40,40,1.040724277496338,0.1899999976158142,,
1.0944957733154297,41,41,,,,
,41,41,1.0349345207214355,0.1899999976158142,,
1.0870872735977173,42,42,,,,
,42,42,1.0291577577590942,0.1899999976158142,,
1.0797340869903564,43,43,,,,
,43,43,1.02339506149292,0.1899999976158142,,
1.0724369287490845,44,44,,,,
,44,44,1.0176466703414917,0.1899999976158142,,
