train_loss,epoch,step,val_loss,val_accuracy,test_loss,test_accuracy
1.2917245626449585,0,0,,,,
,0,0,1.1581041812896729,0.2199999988079071,,
1.2882498502731323,1,1,,,,
,1,1,1.1567097902297974,0.2199999988079071,,
1.284857988357544,2,2,,,,
,2,2,1.155372142791748,0.20999999344348907,,
1.2815474271774292,3,3,,,,
,3,3,1.1540818214416504,0.20999999344348907,,
1.2783150672912598,4,4,,,,
,4,4,1.1528242826461792,0.2199999988079071,,
1.2751545906066895,5,5,,,,
,5,5,1.1515787839889526,0.23000000417232513,,
1.2720545530319214,6,6,,,,
,6,6,1.1503177881240845,0.23999999463558197,,
1.268997073173523,7,7,,,,
,7,7,1.1490110158920288,0.23999999463558197,,
1.2659592628479004,8,8,,,,
,8,8,1.147629976272583,0.23000000417232513,,
1.262915015220642,9,9,,,,
,9,9,1.1461539268493652,0.2199999988079071,,
1.2598395347595215,10,10,,,,
,10,10,1.1445714235305786,0.2199999988079071,,
1.2567129135131836,11,11,,,,
,11,11,1.142877459526062,0.2199999988079071,,
1.2535200119018555,12,12,,,,
,12,12,1.141071081161499,0.2199999988079071,,
1.250251293182373,13,13,,,,
,13,13,1.1391527652740479,0.23000000417232513,,
1.2468987703323364,14,14,,,,
,14,14,1.1371229887008667,0.23999999463558197,,
1.2434576749801636,15,15,,,,
,15,15,1.1349821090698242,0.23000000417232513,,
1.2399230003356934,16,16,,,,
,16,16,1.132729411125183,0.23000000417232513,,
1.236291766166687,17,17,,,,
,17,17,1.1303642988204956,0.23000000417232513,,
1.2325607538223267,18,18,,,,
,18,18,1.127885341644287,0.23000000417232513,,
1.2287272214889526,19,19,,,,
,19,19,1.1252912282943726,0.23000000417232513,,
1.224789023399353,20,20,,,,
,20,20,1.1225801706314087,0.23000000417232513,,
1.2207438945770264,21,21,,,,
,21,21,1.1197508573532104,0.23000000417232513,,
1.2165905237197876,22,22,,,,
,22,22,1.1168020963668823,0.23000000417232513,,
1.212327241897583,23,23,,,,
,23,23,1.1137326955795288,0.23999999463558197,,
1.2079532146453857,24,24,,,,
,24,24,1.1105419397354126,0.23999999463558197,,
1.2034682035446167,25,25,,,,
,25,25,1.1072295904159546,0.23999999463558197,,
1.1988723278045654,26,26,,,,
,26,26,1.1037956476211548,0.23999999463558197,,
1.1941657066345215,27,27,,,,
,27,27,1.1002403497695923,0.23000000417232513,,
1.189349889755249,28,28,,,,
,28,28,1.0965651273727417,0.23000000417232513,,
1.1844254732131958,29,29,,,,
,29,29,1.092771291732788,0.23000000417232513,,
1.1793949604034424,30,30,,,,
,30,30,1.0888607501983643,0.23000000417232513,,
1.1742603778839111,31,31,,,,
,31,31,1.084836483001709,0.23000000417232513,,
1.1690247058868408,32,32,,,,
,32,32,1.0807008743286133,0.23000000417232513,,
1.1636910438537598,33,33,,,,
,33,33,1.07645845413208,0.23000000417232513,,
1.1582632064819336,34,34,,,,
,34,34,1.0721126794815063,0.23000000417232513,,
1.152745246887207,35,35,,,,
,35,35,1.0676685571670532,0.23000000417232513,,
1.1471415758132935,36,36,,,,
,36,36,1.0631309747695923,0.23000000417232513,,
1.1414568424224854,37,37,,,,
,37,37,1.0585061311721802,0.23000000417232513,,
1.1356966495513916,38,38,,,,
,38,38,1.0537996292114258,0.23999999463558197,,
1.1298660039901733,39,39,,,,
,39,39,1.0490176677703857,0.23999999463558197,,
1.1239705085754395,40,40,,,,
,40,40,1.0441676378250122,0.23999999463558197,,
1.118016242980957,41,41,,,,
,41,41,1.0392563343048096,0.23999999463558197,,
1.112009048461914,42,42,,,,
,42,42,1.0342907905578613,0.23999999463558197,,
1.1059552431106567,43,43,,,,
,43,43,1.0292787551879883,0.23999999463558197,,
1.0998607873916626,44,44,,,,
,44,44,1.0242277383804321,0.23999999463558197,,
1.0937323570251465,45,45,,,,
,45,45,1.0191450119018555,0.23999999463558197,,
1.0875755548477173,46,46,,,,
,46,46,1.0140382051467896,0.23999999463558197,,
1.0813971757888794,47,47,,,,
,47,47,1.0089147090911865,0.23999999463558197,,
1.0752031803131104,48,48,,,,
,48,48,1.0037813186645508,0.23999999463558197,,
1.0689996480941772,49,49,,,,
,49,49,0.9986451864242554,0.23999999463558197,,
1.0627927780151367,50,50,,,,
,50,50,0.9935126304626465,0.23999999463558197,,
1.0565882921218872,51,51,,,,
,51,51,0.9883899688720703,0.23999999463558197,,
1.0503922700881958,52,52,,,,
,52,52,0.9832826256752014,0.23999999463558197,,
1.0442101955413818,53,53,,,,
,53,53,0.9781960844993591,0.23999999463558197,,
1.0380476713180542,54,54,,,,
,54,54,0.9731349945068359,0.25,,
1.0319101810455322,55,55,,,,
,55,55,0.9681038856506348,0.25,,
1.0258029699325562,56,56,,,,
,56,56,0.963106095790863,0.25,,
1.019731044769287,57,57,,,,
,57,57,0.9581453204154968,0.25,,
1.0136990547180176,58,58,,,,
,58,58,0.9532245397567749,0.25,,
1.0077120065689087,59,59,,,,
,59,59,0.9483461976051331,0.25,,
1.0017741918563843,60,60,,,,
,60,60,0.9435124397277832,0.25,,
0.9958896040916443,61,61,,,,
,61,61,0.9387251138687134,0.25,,
0.9900622367858887,62,62,,,,
,62,62,0.9339861869812012,0.25,,
0.984295666217804,63,63,,,,
,63,63,0.9292969703674316,0.25,,
0.9785935282707214,64,64,,,,
,64,64,0.9246591329574585,0.25,,
0.9729587435722351,65,65,,,,
,65,65,0.920073926448822,0.25,,
0.9673940539360046,66,66,,,,
,66,66,0.9155430793762207,0.25,,
0.9619024395942688,67,67,,,,
,67,67,0.9110680222511292,0.25,,
0.9564858078956604,68,68,,,,
,68,68,0.9066506028175354,0.25,,
0.9511467814445496,69,69,,,,
,69,69,0.902292788028717,0.25,,
0.9458871483802795,70,70,,,,
,70,70,0.8979965448379517,0.25,,
0.9407085180282593,71,71,,,,
,71,71,0.8937637209892273,0.25,,
0.9356126189231873,72,72,,,,
,72,72,0.8895965814590454,0.25,,
0.930600643157959,73,73,,,,
,73,73,0.8854969143867493,0.25,,
0.9256736636161804,74,74,,,,
,74,74,0.8814669847488403,0.25999999046325684,,
0.9208328127861023,75,75,,,,
,75,75,0.8775083422660828,0.25999999046325684,,
0.9160788059234619,76,76,,,,
,76,76,0.873622715473175,0.25999999046325684,,
0.9114117622375488,77,77,,,,
,77,77,0.8698112964630127,0.27000001072883606,,
0.9068325161933899,78,78,,,,
,78,78,0.866075336933136,0.27000001072883606,,
0.9023407697677612,79,79,,,,
,79,79,0.8624152541160583,0.2800000011920929,,
0.8979372382164001,80,80,,,,
,80,80,0.8588314056396484,0.2800000011920929,,
0.8936212658882141,81,81,,,,
,81,81,0.8553240299224854,0.2800000011920929,,
0.8893927931785583,82,82,,,,
,82,82,0.8518926501274109,0.2800000011920929,,
0.8852512240409851,83,83,,,,
,83,83,0.8485364317893982,0.2800000011920929,,
0.8811964392662048,84,84,,,,
,84,84,0.8452548980712891,0.2800000011920929,,
0.8772278428077698,85,85,,,,
,85,85,0.8420463800430298,0.2800000011920929,,
0.8733441829681396,86,86,,,,
,86,86,0.8389098644256592,0.28999999165534973,,
0.8695455193519592,87,87,,,,
,87,87,0.8358438014984131,0.28999999165534973,,
0.8658302426338196,88,88,,,,
,88,88,0.8328465223312378,0.28999999165534973,,
0.8621978759765625,89,89,,,,
,89,89,0.8299165368080139,0.28999999165534973,,
0.8586471080780029,90,90,,,,
,90,90,0.8270522356033325,0.28999999165534973,,
0.855177104473114,91,91,,,,
,91,91,0.824251115322113,0.28999999165534973,,
0.8517864346504211,92,92,,,,
,92,92,0.8215120434761047,0.30000001192092896,,
0.8484723567962646,93,93,,,,
,93,93,0.8188331127166748,0.3100000023841858,,
0.845234751701355,94,94,,,,
,94,94,0.8162132501602173,0.3100000023841858,,
0.8420728445053101,95,95,,,,
,95,95,0.8136565685272217,0.3100000023841858,,
0.8389849066734314,96,96,,,,
,96,96,0.811147928237915,0.3100000023841858,,
0.8359696865081787,97,97,,,,
,97,97,0.808702826499939,0.33000001311302185,,
0.8330464959144592,98,98,,,,
,98,98,0.8063117861747742,0.33000001311302185,,
0.8301473259925842,99,99,,,,
,99,99,0.803974986076355,0.33000001311302185,,
0.8273680806159973,100,100,,,,
,100,100,0.8016970753669739,0.3499999940395355,,
0.8246021270751953,101,101,,,,
,101,101,0.7994711995124817,0.3499999940395355,,
0.8219568133354187,102,102,,,,
,102,102,0.7972974181175232,0.36000001430511475,,
0.819352924823761,103,103,,,,
,103,103,0.7951774001121521,0.36000001430511475,,
0.8168068528175354,104,104,,,,
,104,104,0.7931085824966431,0.36000001430511475,,
0.8143309950828552,105,105,,,,
,105,105,0.7910902500152588,0.36000001430511475,,
0.8119075894355774,106,106,,,,
,106,106,0.789121687412262,0.36000001430511475,,
0.8095451593399048,107,107,,,,
,107,107,0.7872021198272705,0.36000001430511475,,
0.8072417378425598,108,108,,,,
,108,108,0.7853278517723083,0.36000001430511475,,
0.8049934506416321,109,109,,,,
,109,109,0.7835006713867188,0.36000001430511475,,
0.8028002381324768,110,110,,,,
,110,110,0.7817201018333435,0.36000001430511475,,
0.8006605505943298,111,111,,,,
,111,111,0.7799830436706543,0.36000001430511475,,
0.7985731363296509,112,112,,,,
,112,112,0.7782859802246094,0.36000001430511475,,
0.7965368628501892,113,113,,,,
,113,113,0.7766302227973938,0.36000001430511475,,
0.7945501208305359,114,114,,,,
,114,114,0.775016725063324,0.36000001430511475,,
0.7926115989685059,115,115,,,,
,115,115,0.773440420627594,0.36000001430511475,,
0.7907199859619141,116,116,,,,
,116,116,0.7718998193740845,0.36000001430511475,,
0.7888736724853516,117,117,,,,
,117,117,0.7703942060470581,0.36000001430511475,,
0.7870720028877258,118,118,,,,
,118,118,0.7689302563667297,0.36000001430511475,,
0.7853140830993652,119,119,,,,
,119,119,0.767493724822998,0.36000001430511475,,
0.7835981845855713,120,120,,,,
,120,120,0.7661223411560059,0.36000001430511475,,
0.7819229364395142,121,121,,,,
,121,121,0.764753520488739,0.3700000047683716,,
0.7802873849868774,122,122,,,,
,122,122,0.7633893489837646,0.3700000047683716,,
0.7786913514137268,123,123,,,,
,123,123,0.762082040309906,0.3700000047683716,,
0.7771315574645996,124,124,,,,
,124,124,0.7608327269554138,0.3700000047683716,,
0.7756092548370361,125,125,,,,
,125,125,0.7595615983009338,0.3700000047683716,,
0.7741231322288513,126,126,,,,
,126,126,0.7583459615707397,0.3700000047683716,,
0.7726701498031616,127,127,,,,
,127,127,0.7571738958358765,0.3700000047683716,,
0.7712526917457581,128,128,,,,
,128,128,0.7559909820556641,0.3799999952316284,,
0.769866943359375,129,129,,,,
,129,129,0.754871129989624,0.38999998569488525,,
0.7685125470161438,130,130,,,,
,130,130,0.7537440657615662,0.38999998569488525,,
0.7671882510185242,131,131,,,,
,131,131,0.7526701092720032,0.38999998569488525,,
0.7658937573432922,132,132,,,,
,132,132,0.7516065239906311,0.4000000059604645,,
0.7646291851997375,133,133,,,,
,133,133,0.7505661845207214,0.4000000059604645,,
0.7633930444717407,134,134,,,,
,134,134,0.7495486736297607,0.4000000059604645,,
0.7621833086013794,135,135,,,,
,135,135,0.7485528588294983,0.4000000059604645,,
0.7610002756118774,136,136,,,,
,136,136,0.7475786805152893,0.4000000059604645,,
0.7598430514335632,137,137,,,,
,137,137,0.7466256022453308,0.4000000059604645,,
0.7587108612060547,138,138,,,,
,138,138,0.7456916570663452,0.4099999964237213,,
0.7576027512550354,139,139,,,,
,139,139,0.744778573513031,0.4099999964237213,,
0.756517767906189,140,140,,,,
,140,140,0.7438837289810181,0.4099999964237213,,
0.7554567456245422,141,141,,,,
,141,141,0.7430062890052795,0.4099999964237213,,
0.7544179558753967,142,142,,,,
,142,142,0.7421486377716064,0.4099999964237213,,
0.7533994913101196,143,143,,,,
,143,143,0.7413073182106018,0.4099999964237213,,
0.7524049282073975,144,144,,,,
,144,144,0.7404836416244507,0.4099999964237213,,
0.7514292001724243,145,145,,,,
,145,145,0.7396747469902039,0.4099999964237213,,
0.7504736185073853,146,146,,,,
,146,146,0.7388840317726135,0.4099999964237213,,
0.7495374083518982,147,147,,,,
,147,147,0.7381079792976379,0.4099999964237213,,
0.7486196756362915,148,148,,,,
,148,148,0.737346351146698,0.4099999964237213,,
0.7477237582206726,149,149,,,,
,149,149,0.7366005778312683,0.4099999964237213,,
0.7468428611755371,150,150,,,,
,150,150,0.7358693480491638,0.4099999964237213,,
0.7459803223609924,151,151,,,,
,151,151,0.7351520657539368,0.4099999964237213,,
0.7451350688934326,152,152,,,,
,152,152,0.734450101852417,0.41999998688697815,,
0.7443068027496338,153,153,,,,
,153,153,0.7337605953216553,0.4300000071525574,,
0.7434943914413452,154,154,,,,
,154,154,0.7330842614173889,0.4399999976158142,,
0.7426989674568176,155,155,,,,
,155,155,0.7324188947677612,0.4399999976158142,,
0.7419171929359436,156,156,,,,
,156,156,0.7317692637443542,0.4399999976158142,,
0.7411515116691589,157,157,,,,
,157,157,0.7311294674873352,0.44999998807907104,,
0.7403995990753174,158,158,,,,
,158,158,0.7305019497871399,0.44999998807907104,,
0.7396623492240906,159,159,,,,
,159,159,0.7298861742019653,0.44999998807907104,,
0.7389380931854248,160,160,,,,
,160,160,0.7292818427085876,0.44999998807907104,,
0.7382286787033081,161,161,,,,
,161,161,0.7286887168884277,0.46000000834465027,,
0.7375319600105286,162,162,,,,
,162,162,0.7281049489974976,0.46000000834465027,,
0.7368481159210205,163,163,,,,
,163,163,0.7275317907333374,0.4699999988079071,,
0.7361769080162048,164,164,,,,
,164,164,0.7269697785377502,0.4699999988079071,,
0.7355169653892517,165,165,,,,
,165,165,0.7264161705970764,0.47999998927116394,,
0.7348698377609253,166,166,,,,
,166,166,0.7258742451667786,0.47999998927116394,,
0.7342341542243958,167,167,,,,
,167,167,0.7253391742706299,0.47999998927116394,,
0.7336094379425049,168,168,,,,
,168,168,0.7248143553733826,0.47999998927116394,,
0.7329946756362915,169,169,,,,
,169,169,0.7242977619171143,0.49000000953674316,,
0.7323915362358093,170,170,,,,
,170,170,0.7237895727157593,0.49000000953674316,,
0.7317987084388733,171,171,,,,
,171,171,0.7232903242111206,0.49000000953674316,,
0.7312163710594177,172,172,,,,
,172,172,0.7227987051010132,0.49000000953674316,,
0.7306427955627441,173,173,,,,
,173,173,0.7223142981529236,0.5,,
0.730079710483551,174,174,,,,
,174,174,0.7218388915061951,0.5,,
0.7295254468917847,175,175,,,,
,175,175,0.7213696837425232,0.5,,
0.7289807200431824,176,176,,,,
,176,176,0.7209087610244751,0.5099999904632568,,
0.7284442782402039,177,177,,,,
,177,177,0.7204544544219971,0.5099999904632568,,
0.7279170155525208,178,178,,,,
,178,178,0.7200071811676025,0.5099999904632568,,
0.7273975610733032,179,179,,,,
,179,179,0.7195665240287781,0.5099999904632568,,
0.7268865704536438,180,180,,,,
,180,180,0.7191323041915894,0.49000000953674316,,
0.7263835668563843,181,181,,,,
,181,181,0.7187047600746155,0.49000000953674316,,
0.725888192653656,182,182,,,,
,182,182,0.7182837128639221,0.49000000953674316,,
0.7254006862640381,183,183,,,,
,183,183,0.7178679704666138,0.5,,
0.7249202728271484,184,184,,,,
,184,184,0.7174586653709412,0.5,,
0.7244470119476318,185,185,,,,
,185,185,0.7170549631118774,0.5099999904632568,,
0.7239807844161987,186,186,,,,
,186,186,0.7166567444801331,0.5099999904632568,,
0.7235214114189148,187,187,,,,
,187,187,0.7162641286849976,0.5099999904632568,,
0.7230685949325562,188,188,,,,
,188,188,0.7158766388893127,0.5199999809265137,,
0.722622275352478,189,189,,,,
,189,189,0.7154943943023682,0.5199999809265137,,
0.7221822142601013,190,190,,,,
,190,190,0.7151170372962952,0.5299999713897705,,
0.7217482924461365,191,191,,,,
,191,191,0.714744508266449,0.5299999713897705,,
0.7213200330734253,192,192,,,,
,192,192,0.7143768072128296,0.5299999713897705,,
0.7208979725837708,193,193,,,,
,193,193,0.7140137553215027,0.5299999713897705,,
0.7204815149307251,194,194,,,,
,194,194,0.7136549353599548,0.5299999713897705,,
0.720070481300354,195,195,,,,
,195,195,0.7133004665374756,0.5299999713897705,,
0.7196647524833679,196,196,,,,
,196,196,0.7129503488540649,0.5299999713897705,,
0.7192640900611877,197,197,,,,
,197,197,0.7126045227050781,0.5299999713897705,,
0.7188685536384583,198,198,,,,
,198,198,0.7122623324394226,0.5299999713897705,,
0.7184780240058899,199,199,,,,
,199,199,0.711924135684967,0.5299999713897705,,
0.7180923223495483,200,200,,,,
,200,200,0.7115894556045532,0.5299999713897705,,
0.7176970839500427,201,201,,,,
,201,201,0.7112587690353394,0.5299999713897705,,
0.717334508895874,202,202,,,,
,202,202,0.7109315395355225,0.5600000023841858,,
0.7169625759124756,203,203,,,,
,203,203,0.7106078863143921,0.5799999833106995,,
0.7165950536727905,204,204,,,,
,204,204,0.7102875709533691,0.5799999833106995,,
0.7162312865257263,205,205,,,,
,205,205,0.7099706530570984,0.5799999833106995,,
0.7158721089363098,206,206,,,,
,206,206,0.7096568942070007,0.5799999833106995,,
0.7155168056488037,207,207,,,,
,207,207,0.7093459367752075,0.5799999833106995,,
0.715165376663208,208,208,,,,
,208,208,0.7090380191802979,0.5799999833106995,,
0.7148179411888123,209,209,,,,
,209,209,0.7087334990501404,0.6000000238418579,,
0.7144740223884583,210,210,,,,
,210,210,0.708433210849762,0.6000000238418579,,
0.714133620262146,211,211,,,,
,211,211,0.7081325054168701,0.6000000238418579,,
0.7137964367866516,212,212,,,,
,212,212,0.7078360915184021,0.6000000238418579,,
0.713462769985199,213,213,,,,
,213,213,0.7075421214103699,0.6100000143051147,,
0.7131323218345642,214,214,,,,
,214,214,0.7072506546974182,0.6100000143051147,,
0.7128050327301025,215,215,,,,
,215,215,0.7069615125656128,0.6100000143051147,,
0.712480902671814,216,216,,,,
,216,216,0.7066748142242432,0.6100000143051147,,
0.7121598124504089,217,217,,,,
,217,217,0.7063901424407959,0.6100000143051147,,
0.7118412852287292,218,218,,,,
,218,218,0.7061079144477844,0.6100000143051147,,
0.711525559425354,219,219,,,,
,219,219,0.705827534198761,0.6100000143051147,,
0.7112123966217041,220,220,,,,
,220,220,0.7055491805076599,0.6100000143051147,,
0.7109018564224243,221,221,,,,
,221,221,0.7052728533744812,0.6100000143051147,,
0.7105938792228699,222,222,,,,
,222,222,0.7049980163574219,0.6100000143051147,,
0.7102881669998169,223,223,,,,
,223,223,0.7047253251075745,0.6100000143051147,,
0.7099849581718445,224,224,,,,
,224,224,0.7044541835784912,0.6100000143051147,,
0.7096837759017944,225,225,,,,
,225,225,0.7041844725608826,0.6200000047683716,,
0.7093847393989563,226,226,,,,
,226,226,0.7039163708686829,0.6200000047683716,,
0.7090879082679749,227,227,,,,
,227,227,0.7036498785018921,0.6299999952316284,,
0.7087929248809814,228,228,,,,
,228,228,0.7033847570419312,0.6299999952316284,,
0.708504319190979,229,229,,,,
,229,229,0.7031207084655762,0.6299999952316284,,
0.7082087993621826,230,230,,,,
,230,230,0.7028582096099854,0.6299999952316284,,
0.7079192996025085,231,231,,,,
,231,231,0.7025967240333557,0.6299999952316284,,
0.7076317071914673,232,232,,,,
,232,232,0.7023366689682007,0.6299999952316284,,
0.7073456048965454,233,233,,,,
,233,233,0.7020775675773621,0.6299999952316284,,
0.7070609331130981,234,234,,,,
,234,234,0.7018193602561951,0.6299999952316284,,
0.7067778706550598,235,235,,,,
,235,235,0.7015623450279236,0.6299999952316284,,
0.7064961791038513,236,236,,,,
,236,236,0.7013064026832581,0.6299999952316284,,
0.7062159180641174,237,237,,,,
,237,237,0.7010506987571716,0.6299999952316284,,
0.7059367895126343,238,238,,,,
,238,238,0.7007961869239807,0.6499999761581421,,
0.7056587934494019,239,239,,,,
,239,239,0.7005427479743958,0.6499999761581421,,
0.7053821086883545,240,240,,,,
,240,240,0.7002896070480347,0.6499999761581421,,
0.7051066756248474,241,241,,,,
,241,241,0.7000371813774109,0.6499999761581421,,
0.704832136631012,242,242,,,,
,242,242,0.6997854113578796,0.6499999761581421,,
0.7045581936836243,243,243,,,,
,243,243,0.699533998966217,0.6499999761581421,,
0.7042858600616455,244,244,,,,
,244,244,0.6992833614349365,0.6499999761581421,,
0.7040138244628906,245,245,,,,
,245,245,0.6990332007408142,0.6499999761581421,,
0.7037428021430969,246,246,,,,
,246,246,0.6987828612327576,0.6499999761581421,,
0.7034726142883301,247,247,,,,
,247,247,0.6985334753990173,0.6600000262260437,,
0.703203022480011,248,248,,,,
,248,248,0.6982841491699219,0.6600000262260437,,
0.7029340863227844,249,249,,,,
,249,249,0.6980351209640503,0.6700000166893005,,
0.7026653289794922,250,250,,,,
,250,250,0.6977860927581787,0.6700000166893005,,
0.7023975253105164,251,251,,,,
,251,251,0.6975370645523071,0.6700000166893005,,
0.7021300792694092,252,252,,,,
,252,252,0.6972882151603699,0.6700000166893005,,
0.7018629312515259,253,253,,,,
,253,253,0.6970394849777222,0.6700000166893005,,
0.7015961408615112,254,254,,,,
,254,254,0.6967907547950745,0.6700000166893005,,
0.7013481855392456,255,255,,,,
,255,255,0.6965416073799133,0.6700000166893005,,
0.7010628581047058,256,256,,,,
,256,256,0.6962926983833313,0.6700000166893005,,
0.700796365737915,257,257,,,,
,257,257,0.6960435509681702,0.6700000166893005,,
0.7005304098129272,258,258,,,,
,258,258,0.6957934498786926,0.6800000071525574,,
0.7002639174461365,259,259,,,,
,259,259,0.6955437660217285,0.6800000071525574,,
0.6999975442886353,260,260,,,,
,260,260,0.6952934265136719,0.6800000071525574,,
0.6997310519218445,261,261,,,,
,261,261,0.6950427889823914,0.6800000071525574,,
0.6994843482971191,262,262,,,,
,262,262,0.6947917342185974,0.6700000166893005,,
0.6991975903511047,263,263,,,,
,263,263,0.6945398449897766,0.6700000166893005,,
0.698930561542511,264,264,,,,
,264,264,0.6942874193191528,0.6700000166893005,,
0.6986631751060486,265,265,,,,
,265,265,0.6940343976020813,0.6700000166893005,,
0.698395311832428,266,266,,,,
,266,266,0.6937810778617859,0.6700000166893005,,
0.6981266140937805,267,267,,,,
,267,267,0.6935265064239502,0.6700000166893005,,
0.6978579163551331,268,268,,,,
,268,268,0.6932713389396667,0.6700000166893005,,
0.6975882649421692,269,269,,,,
,269,269,0.6930149793624878,0.6700000166893005,,
0.6973180174827576,270,270,,,,
,270,270,0.6927580833435059,0.6700000166893005,,
0.6970472931861877,271,271,,,,
,271,271,0.6925005316734314,0.6700000166893005,,
0.6967955827713013,272,272,,,,
,272,272,0.6922417283058167,0.6700000166893005,,
0.6965026259422302,273,273,,,,
,273,273,0.6919811367988586,0.6700000166893005,,
0.6962289214134216,274,274,,,,
,274,274,0.6917200684547424,0.6700000166893005,,
0.6959546804428101,275,275,,,,
,275,275,0.6914574503898621,0.6700000166893005,,
0.6956992149353027,276,276,,,,
