train_loss,epoch,step,val_loss,val_accuracy,test_loss,test_accuracy
1.2558279037475586,0,0,,,,
,0,0,1.357519268989563,0.11999999731779099,,
1.252108097076416,1,1,,,,
,1,1,1.353278636932373,0.11999999731779099,,
1.248508334159851,2,2,,,,
,2,2,1.3491536378860474,0.11999999731779099,,
1.245025873184204,3,3,,,,
,3,3,1.3451330661773682,0.12999999523162842,,
1.2416490316390991,4,4,,,,
,4,4,1.3411953449249268,0.15000000596046448,,
1.2383533716201782,5,5,,,,
,5,5,1.3373135328292847,0.15000000596046448,,
1.2351129055023193,6,6,,,,
,6,6,1.3334687948226929,0.15000000596046448,,
1.2319082021713257,7,7,,,,
,7,7,1.3296499252319336,0.15000000596046448,,
1.2287287712097168,8,8,,,,
,8,8,1.325851321220398,0.15000000596046448,,
1.2255696058273315,9,9,,,,
,9,9,1.3220700025558472,0.15000000596046448,,
1.2224282026290894,10,10,,,,
,10,10,1.3183045387268066,0.15000000596046448,,
1.2193034887313843,11,11,,,,
,11,11,1.31455397605896,0.15000000596046448,,
1.2161945104599,12,12,,,,
,12,12,1.3108181953430176,0.15000000596046448,,
1.213100552558899,13,13,,,,
,13,13,1.3070961236953735,0.14000000059604645,,
1.2100214958190918,14,14,,,,
,14,14,1.3033872842788696,0.12999999523162842,,
1.2069566249847412,15,15,,,,
,15,15,1.299691915512085,0.12999999523162842,,
1.2039053440093994,16,16,,,,
,16,16,1.2960090637207031,0.12999999523162842,,
1.2008674144744873,17,17,,,,
,17,17,1.2923388481140137,0.12999999523162842,,
1.1978421211242676,18,18,,,,
,18,18,1.2886810302734375,0.12999999523162842,,
1.1948292255401611,19,19,,,,
,19,19,1.2850346565246582,0.12999999523162842,,
1.191827654838562,20,20,,,,
,20,20,1.281400203704834,0.12999999523162842,,
1.1888375282287598,21,21,,,,
,21,21,1.2777765989303589,0.12999999523162842,,
1.1858582496643066,22,22,,,,
,22,22,1.2741634845733643,0.12999999523162842,,
1.1828887462615967,23,23,,,,
,23,23,1.2705609798431396,0.12999999523162842,,
1.1799283027648926,24,24,,,,
,24,24,1.266968011856079,0.12999999523162842,,
1.1769767999649048,25,25,,,,
,25,25,1.263384222984314,0.12999999523162842,,
1.174033522605896,26,26,,,,
,26,26,1.259808897972107,0.12999999523162842,,
1.1710976362228394,27,27,,,,
,27,27,1.2562421560287476,0.12999999523162842,,
1.168168306350708,28,28,,,,
,28,28,1.252683162689209,0.12999999523162842,,
1.1652451753616333,29,29,,,,
,29,29,1.2491309642791748,0.12999999523162842,,
1.1623274087905884,30,30,,,,
,30,30,1.2455854415893555,0.12999999523162842,,
1.159414529800415,31,31,,,,
,31,31,1.2420459985733032,0.12999999523162842,,
1.1565053462982178,32,32,,,,
,32,32,1.2385119199752808,0.12999999523162842,,
1.153599500656128,33,33,,,,
,33,33,1.234982967376709,0.12999999523162842,,
1.1506967544555664,34,34,,,,
,34,34,1.231458067893982,0.12999999523162842,,
1.1477961540222168,35,35,,,,
,35,35,1.2279375791549683,0.12999999523162842,,
1.1448971033096313,36,36,,,,
,36,36,1.2244203090667725,0.12999999523162842,,
1.1419990062713623,37,37,,,,
,37,37,1.2209060192108154,0.12999999523162842,,
1.1391017436981201,38,38,,,,
,38,38,1.2173947095870972,0.14000000059604645,,
1.136204481124878,39,39,,,,
,39,39,1.2138853073120117,0.14000000059604645,,
1.1333072185516357,40,40,,,,
,40,40,1.2103781700134277,0.14000000059604645,,
1.1304093599319458,41,41,,,,
,41,41,1.206872820854187,0.14000000059604645,,
1.1275105476379395,42,42,,,,
,42,42,1.2033690214157104,0.14000000059604645,,
1.1246110200881958,43,43,,,,
,43,43,1.1998666524887085,0.15000000596046448,,
1.1217103004455566,44,44,,,,
,44,44,1.1963655948638916,0.15000000596046448,,
1.1188081502914429,45,45,,,,
,45,45,1.1928658485412598,0.15000000596046448,,
1.1159050464630127,46,46,,,,
,46,46,1.189367651939392,0.15000000596046448,,
1.113000750541687,47,47,,,,
,47,47,1.1858707666397095,0.15000000596046448,,
1.1100950241088867,48,48,,,,
,48,48,1.1823753118515015,0.15000000596046448,,
1.1071884632110596,49,49,,,,
,49,49,1.1788816452026367,0.15000000596046448,,
1.1042810678482056,50,50,,,,
,50,50,1.1753898859024048,0.15000000596046448,,
1.1013729572296143,51,51,,,,
,51,51,1.1718999147415161,0.15000000596046448,,
1.0984646081924438,52,52,,,,
,52,52,1.1684125661849976,0.15000000596046448,,
1.0955561399459839,53,53,,,,
,53,53,1.1649277210235596,0.15000000596046448,,
1.092647910118103,54,54,,,,
,54,54,1.16144597530365,0.15000000596046448,,
1.0897403955459595,55,55,,,,
,55,55,1.157967448234558,0.15000000596046448,,
1.0868338346481323,56,56,,,,
,56,56,1.154492735862732,0.15000000596046448,,
1.0839287042617798,57,57,,,,
,57,57,1.1510218381881714,0.15000000596046448,,
1.08102548122406,58,58,,,,
,58,58,1.1475555896759033,0.15000000596046448,,
1.0781241655349731,59,59,,,,
,59,59,1.1440943479537964,0.15000000596046448,,
1.0752257108688354,60,60,,,,
,60,60,1.1406384706497192,0.15000000596046448,,
1.072330355644226,61,61,,,,
,61,61,1.1371880769729614,0.15000000596046448,,
1.0694385766983032,62,62,,,,
,62,62,1.1337440013885498,0.15000000596046448,,
1.0665509700775146,63,63,,,,
,63,63,1.130306601524353,0.15000000596046448,,
1.06366765499115,64,64,,,,
,64,64,1.1268764734268188,0.15000000596046448,,
1.0607894659042358,65,65,,,,
,65,65,1.1234537363052368,0.15000000596046448,,
1.0579167604446411,66,66,,,,
,66,66,1.1200392246246338,0.15000000596046448,,
1.055050015449524,67,67,,,,
,67,67,1.1166331768035889,0.14000000059604645,,
1.052189588546753,68,68,,,,
,68,68,1.1132360696792603,0.14000000059604645,,
1.0493359565734863,69,69,,,,
,69,69,1.1098484992980957,0.14000000059604645,,
1.0464895963668823,70,70,,,,
,70,70,1.1064705848693848,0.14000000059604645,,
1.0436511039733887,71,71,,,,
,71,71,1.1031032800674438,0.14000000059604645,,
1.0408207178115845,72,72,,,,
,72,72,1.099746823310852,0.14000000059604645,,
1.0379990339279175,73,73,,,,
,73,73,1.096401333808899,0.14000000059604645,,
1.0351862907409668,74,74,,,,
,74,74,1.0930678844451904,0.14000000059604645,,
1.0323830842971802,75,75,,,,
,75,75,1.089746356010437,0.14000000059604645,,
1.0295897722244263,76,76,,,,
,76,76,1.086437702178955,0.14000000059604645,,
1.0268067121505737,77,77,,,,
,77,77,1.083141803741455,0.14000000059604645,,
1.0240343809127808,78,78,,,,
,78,78,1.0798592567443848,0.14000000059604645,,
1.021273136138916,79,79,,,,
,79,79,1.0765907764434814,0.14000000059604645,,
1.0185233354568481,80,80,,,,
,80,80,1.0733363628387451,0.14000000059604645,,
1.0157854557037354,81,81,,,,
,81,81,1.0700966119766235,0.14000000059604645,,
1.0130592584609985,82,82,,,,
,82,82,1.066872000694275,0.14000000059604645,,
1.0103460550308228,83,83,,,,
,83,83,1.0636625289916992,0.14000000059604645,,
1.0076454877853394,84,84,,,,
,84,84,1.0604690313339233,0.14000000059604645,,
1.004958152770996,85,85,,,,
,85,85,1.0572917461395264,0.14000000059604645,,
1.002284288406372,86,86,,,,
,86,86,1.0541306734085083,0.14000000059604645,,
0.9996240735054016,87,87,,,,
,87,87,1.0509865283966064,0.14000000059604645,,
0.9969780445098877,88,88,,,,
,88,88,1.0478593111038208,0.14000000059604645,,
0.9943463802337646,89,89,,,,
,89,89,1.0447497367858887,0.14000000059604645,,
0.9917294383049011,90,90,,,,
