train_loss,epoch,step,val_loss,val_accuracy,test_loss,test_accuracy
1.3659745454788208,0,0,,,,
,0,0,1.4557095766067505,0.11999999731779099,,
1.3559935092926025,1,1,,,,
,1,1,1.4442362785339355,0.11999999731779099,,
1.3462121486663818,2,2,,,,
,2,2,1.4332892894744873,0.11999999731779099,,
1.3368455171585083,3,3,,,,
,3,3,1.4231356382369995,0.11999999731779099,,
1.3281047344207764,4,4,,,,
,4,4,1.4140201807022095,0.11999999731779099,,
1.320163607597351,5,5,,,,
,5,5,1.4061331748962402,0.11999999731779099,,
1.3131310939788818,6,6,,,,
,6,6,1.3995673656463623,0.11999999731779099,,
1.307038426399231,7,7,,,,
,7,7,1.3942947387695312,0.11999999731779099,,
1.3018559217453003,8,8,,,,
,8,8,1.3901991844177246,0.11999999731779099,,
1.2975189685821533,9,9,,,,
,9,9,1.3871279954910278,0.11999999731779099,,
1.2939425706863403,10,10,,,,
,10,10,1.3849183320999146,0.14000000059604645,,
1.291033148765564,11,11,,,,
,11,11,1.383407473564148,0.14000000059604645,,
1.288693904876709,12,12,,,,
,12,12,1.3824316263198853,0.14000000059604645,,
1.2868298292160034,13,13,,,,
,13,13,1.3818238973617554,0.14000000059604645,,
1.2853463888168335,14,14,,,,
,14,14,1.3814181089401245,0.14000000059604645,,
1.2841492891311646,15,15,,,,
,15,15,1.3810614347457886,0.14000000059604645,,
1.2831436395645142,16,16,,,,
,16,16,1.3806284666061401,0.14000000059604645,,
1.2822386026382446,17,17,,,,
,17,17,1.3800218105316162,0.14000000059604645,,
1.2813531160354614,18,18,,,,
,18,18,1.3791639804840088,0.14000000059604645,,
1.2804111242294312,19,19,,,,
,19,19,1.3779884576797485,0.14000000059604645,,
1.279342532157898,20,20,,,,
,20,20,1.3764333724975586,0.14000000059604645,,
1.2780799865722656,21,21,,,,
,21,21,1.3744372129440308,0.14000000059604645,,
1.2765558958053589,22,22,,,,
,22,22,1.3719358444213867,0.14000000059604645,,
1.2747019529342651,23,23,,,,
,23,23,1.368863821029663,0.14000000059604645,,
1.2724493741989136,24,24,,,,
,24,24,1.3651560544967651,0.14000000059604645,,
1.2697319984436035,25,25,,,,
,25,25,1.3607531785964966,0.14000000059604645,,
1.266487717628479,26,26,,,,
,26,26,1.3556039333343506,0.14000000059604645,,
1.2626625299453735,27,27,,,,
,27,27,1.3496698141098022,0.14000000059604645,,
1.2582118511199951,28,28,,,,
,28,28,1.342919111251831,0.14000000059604645,,
1.2530971765518188,29,29,,,,
,29,29,1.3353320360183716,0.12999999523162842,,
1.2472885847091675,30,30,,,,
,30,30,1.3269001245498657,0.11999999731779099,,
1.2407653331756592,31,31,,,,
,31,31,1.3176311254501343,0.11999999731779099,,
1.2335160970687866,32,32,,,,
,32,32,1.3075551986694336,0.11999999731779099,,
1.2255460023880005,33,33,,,,
,33,33,1.2967250347137451,0.11999999731779099,,
1.2168757915496826,34,34,,,,
,34,34,1.2852057218551636,0.12999999523162842,,
1.207542061805725,35,35,,,,
,35,35,1.2730633020401,0.12999999523162842,,
1.197593092918396,36,36,,,,
,36,36,1.2603580951690674,0.12999999523162842,,
1.1870861053466797,37,37,,,,
,37,37,1.2471381425857544,0.12999999523162842,,
1.1760897636413574,38,38,,,,
,38,38,1.2334377765655518,0.12999999523162842,,
1.1646876335144043,39,39,,,,
,39,39,1.2193156480789185,0.12999999523162842,,
1.1529648303985596,40,40,,,,
,40,40,1.2049349546432495,0.12999999523162842,,
1.1410540342330933,41,41,,,,
,41,41,1.190362572669983,0.12999999523162842,,
1.1288800239562988,42,42,,,,
