train_loss,epoch,step,val_loss,val_accuracy,test_loss,test_accuracy
1.5052998065948486,0,0,,,,
,0,0,1.5387916564941406,0.2199999988079071,,
1.498296856880188,1,1,,,,
,1,1,1.532822847366333,0.20999999344348907,,
1.4915827512741089,2,2,,,,
,2,2,1.527033805847168,0.20999999344348907,,
1.485093355178833,3,3,,,,
,3,3,1.52140212059021,0.20999999344348907,,
1.4787886142730713,4,4,,,,
,4,4,1.5159176588058472,0.20999999344348907,,
1.4726431369781494,5,5,,,,
,5,5,1.510555624961853,0.20999999344348907,,
1.466633915901184,6,6,,,,
,6,6,1.5052909851074219,0.20999999344348907,,
1.4607322216033936,7,7,,,,
,7,7,1.5001155138015747,0.20999999344348907,,
1.4549133777618408,8,8,,,,
,8,8,1.4950339794158936,0.20999999344348907,,
1.4491627216339111,9,9,,,,
,9,9,1.4900550842285156,0.20999999344348907,,
1.4434819221496582,10,10,,,,
,10,10,1.4851816892623901,0.20000000298023224,,
1.437876582145691,11,11,,,,
,11,11,1.480393409729004,0.20000000298023224,,
1.43235182762146,12,12,,,,
,12,12,1.475664496421814,0.20000000298023224,,
1.4269077777862549,13,13,,,,
,13,13,1.471006155014038,0.20000000298023224,,
1.4215383529663086,14,14,,,,
,14,14,1.4664292335510254,0.18000000715255737,,
1.416232705116272,15,15,,,,
,15,15,1.4619330167770386,0.18000000715255737,,
1.41099214553833,16,16,,,,
,16,16,1.4574931859970093,0.18000000715255737,,
1.4058313369750977,17,17,,,,
,17,17,1.4530833959579468,0.18000000715255737,,
1.4007658958435059,18,18,,,,
,18,18,1.4487117528915405,0.18000000715255737,,
1.3958027362823486,19,19,,,,
,19,19,1.444425344467163,0.18000000715255737,,
1.3909411430358887,20,20,,,,
,20,20,1.4402947425842285,0.18000000715255737,,
1.3861819505691528,21,21,,,,
,21,21,1.4363235235214233,0.17000000178813934,,
1.3815258741378784,22,22,,,,
,22,22,1.432485818862915,0.17000000178813934,,
1.3769794702529907,23,23,,,,
,23,23,1.4287582635879517,0.17000000178813934,,
1.372549295425415,24,24,,,,
,24,24,1.4251375198364258,0.1599999964237213,,
1.3682386875152588,25,25,,,,
,25,25,1.4216233491897583,0.1599999964237213,,
1.364046335220337,26,26,,,,
,26,26,1.4182167053222656,0.1599999964237213,,
1.3599696159362793,27,27,,,,
,27,27,1.414921522140503,0.1599999964237213,,
1.3560078144073486,28,28,,,,
,28,28,1.4117379188537598,0.1599999964237213,,
1.3521591424942017,29,29,,,,
,29,29,1.4086629152297974,0.15000000596046448,,
1.3484218120574951,30,30,,,,
,30,30,1.4056942462921143,0.15000000596046448,,
1.344794750213623,31,31,,,,
,31,31,1.4028338193893433,0.15000000596046448,,
1.341278076171875,32,32,,,,
,32,32,1.4000816345214844,0.15000000596046448,,
1.3378703594207764,33,33,,,,
,33,33,1.3974345922470093,0.1599999964237213,,
1.3345704078674316,34,34,,,,
,34,34,1.3948899507522583,0.1599999964237213,,
1.331376075744629,35,35,,,,
,35,35,1.3924447298049927,0.1599999964237213,,
1.328284740447998,36,36,,,,
,36,36,1.3900961875915527,0.1599999964237213,,
1.325294017791748,37,37,,,,
,37,37,1.387840986251831,0.17000000178813934,,
1.3224003314971924,38,38,,,,
,38,38,1.385675072669983,0.17000000178813934,,
1.3196003437042236,39,39,,,,
,39,39,1.3835928440093994,0.17000000178813934,,
1.316890001296997,40,40,,,,
,40,40,1.3815897703170776,0.1599999964237213,,
1.314264178276062,41,41,,,,
,41,41,1.3796595335006714,0.1599999964237213,,
1.311718463897705,42,42,,,,
,42,42,1.3777954578399658,0.15000000596046448,,
1.3092471361160278,43,43,,,,
,43,43,1.3759901523590088,0.15000000596046448,,
1.306843876838684,44,44,,,,
,44,44,1.3742353916168213,0.15000000596046448,,
1.3045026063919067,45,45,,,,
,45,45,1.372523307800293,0.15000000596046448,,
1.3022156953811646,46,46,,,,
,46,46,1.3708442449569702,0.14000000059604645,,
1.299975872039795,47,47,,,,
,47,47,1.3691879510879517,0.15000000596046448,,
1.2977741956710815,48,48,,,,
